101273, cosmic, 4, 0.455521, 0.0447175, 0.889101, 0.677889
202623, nue_bar_cc_qe, 5, 0.456774, 0.0470917, 0.888335, 0.736791
473228, nue_cc_mec, 1, 0.459402, 0.0466667, 0.887002, 1.89457
531458, cosmic, 2, 0.461745, 0.0466801, 0.885783, 0.263651
483703, nue_cc_qe, 1, 0.460551, 0.0499959, 0.886224, 0.671934
402800, cosmic, 2, 0.517083, 0.137894, 0.844755, 2.01489
54311, cosmic, 4, 0.45567, 0.045176, 0.889002, 1.19648
509608, nc_pi0, 4, 0.49156, 0.103465, 0.864675, 1.42339
25631, nue_cc_dis, 1, 0.460655, 0.0487085, 0.886242, 1.4267
380443, nc_pi0, 4, 0.459282, 0.0480522, 0.88699, 1.65391
683242, nue_cc_mec, 1, 0.462186, 0.051999, 0.885257, 0.826028
179134, nue_cc_mec, 1, 0.461624, 0.0533255, 0.885471, 0.961874
642205, nue_cc_qe, 1, 0.461022, 0.0478937, 0.886096, 1.5584
40157, nue_cc_qe, 1, 0.469974, 0.0668919, 0.880142, 1.14016
127831, numu_cc_qe, 2, 0.465501, 0.0597863, 0.883026, 0.529677
731706, nue_bar_cc_res, 5, 0.507505, 0.130369, 0.851729, 0.777886
768053, nue_cc_qe, 1, 0.457713, 0.0489046, 0.887754, 0.80143
120783, numu_cc_qe, 2, 0.471994, 0.067293, 0.87903, 0.267539
385841, nue_cc_res, 1, 0.456941, 0.0460879, 0.888302, 1.9441
173387, cosmic, 4, 0.458033, 0.0447643, 0.887808, 3.79961
588274, nue_cc_out_fv, 1, 0.457384, 0.0467221, 0.888041, 3.05314
379143, numu_cc_res, 2, 0.502194, 0.126503, 0.855452, 1.58548
336464, nue_cc_mec, 1, 0.48241, 0.0906318, 0.871244, 1.39361
710993, nue_cc_qe, 1, 0.462574, 0.0512255, 0.885099, 1.01195
527101, cosmic, 2, 0.454739, 0.0467917, 0.889395, 1.37836
527132, nue_cc_qe, 1, 0.458601, 0.0484446, 0.887321, 0.717602
577130, nue_cc_qe, 1, 0.463921, 0.0516806, 0.884368, 0.890239
134411, nue_cc_out_fv, 2, 0.472596, 0.0701674, 0.878481, 0.326701
272021, nue_cc_qe, 1, 0.637768, 0.434213, 0.636169, 0.468268
11572, nue_bar_cc_qe, 5, 0.46061, 0.0503498, 0.886174, 0.520812
11579, numu_cc_qe, 2, 0.460232, 0.0489467, 0.886448, 0.474923
177285, nue_cc_mec, 1, 0.460108, 0.0470971, 0.886613, 1.0735
712211, nue_bar_cc_qe, 5, 0.457252, 0.047227, 0.888082, 1.19464
28764, nc_pi0, 4, 0.4583, 0.0475054, 0.887527, 1.74371
28795, nc_pi0, 8, 0.515565, 0.145816, 0.844352, 1.09366
687756, nue_bar_cc_mec, 5, 0.458729, 0.0474631, 0.887308, 1.12167
432354, nue_cc_qe, 1, 0.456312, 0.0500858, 0.888409, 0.792679
160385, nc_pi0, 4, 0.461056, 0.0470868, 0.886121, 2.22444
480338, nue_bar_cc_res, 5, 0.457155, 0.0470016, 0.888144, 2.36043
510404, nue_cc_qe, 1, 0.45982, 0.047653, 0.886733, 0.941186
510438, nue_cc_qe, 1, 0.458027, 0.0477394, 0.887655, 1.97309
311657, nue_cc_res, 1, 0.476972, 0.0756214, 0.875659, 1.67449
144293, cosmic, 4, 0.48507, 0.0856729, 0.870268, 0.540779
399708, nue_cc_mec, 1, 0.456861, 0.0480916, 0.888237, 0.997432
755946, nue_bar_cc_qe, 5, 0.461882, 0.0467393, 0.885709, 1.44161
436105, nue_cc_qe, 1, 0.455885, 0.0473182, 0.88878, 1.26097
613376, cosmic, 2, 0.459893, 0.0465544, 0.886753, 3.14574
565379, nue_cc_qe, 1, 0.480655, 0.0850765, 0.872773, 0.627409
72525, nue_cc_mixed, 1, 0.459049, 0.0487116, 0.887074, 1.19242
486960, numu_cc_dis, 2, 0.461704, 0.0498799, 0.885631, 1.61482
750243, nue_cc_mec, 1, 0.45729, 0.0483885, 0.888, 1.30111
792620, nue_cc_res, 1, 0.463558, 0.0534824, 0.884451, 1.64523
571689, nue_bar_cc_res, 5, 0.456814, 0.0476598, 0.888285, 1.26336
255320, nue_cc_res, 1, 0.460851, 0.0476285, 0.886198, 0.942554
743342, numu_cc_dis, 2, 0.460866, 0.0468708, 0.886231, 1.88008
743369, nc_pi0, 4, 0.462005, 0.049284, 0.885507, 2.11795
468935, nue_cc_qe, 1, 0.459123, 0.0538522, 0.886739, 0.494566
298315, cosmic, 2, 0.454089, 0.0455291, 0.889792, 3.01305
324000, nue_cc_mec, 1, 0.457373, 0.0468715, 0.888039, 2.70967
422346, numu_cc_res, 2, 0.462001, 0.0480388, 0.885577, 2.83122
384271, nue_cc_qe, 1, 0.457733, 0.0504421, 0.887658, 0.788247
442205, nue_cc_mec, 1, 0.461424, 0.0484705, 0.885855, 1.25879
442242, nue_cc_qe, 1, 0.47431, 0.0695975, 0.877603, 0.855001
266068, cosmic, 2, 0.48567, 0.0870611, 0.869796, 0.26595
391568, numu_cc_dis, 2, 0.458552, 0.0499284, 0.887264, 7.69032
348496, numu_cc_res, 2, 0.456858, 0.046198, 0.888339, 1.28301
262708, numu_cc_res, 2, 0.456895, 0.0462662, 0.888317, 1.17621
262729, numu_cc_res, 6, 0.459108, 0.0461723, 0.88718, 1.38695
538685, numu_cc_res, 2, 0.457819, 0.0487871, 0.887706, 0.788059
574697, nue_cc_qe, 1, 0.456148, 0.0513331, 0.888422, 0.359735
375900, nue_cc_qe, 1, 0.455254, 0.0472925, 0.889105, 1.38942
199931, nue_cc_qe, 1, 0.504873, 0.126148, 0.853926, 0.758426
106672, numu_cc_res, 2, 0.462382, 0.0483003, 0.885364, 2.12844
297234, nue_cc_qe, 1, 0.458325, 0.0498863, 0.887383, 1.22622
479012, cosmic, 4, 0.457359, 0.046527, 0.888064, 0.444969
